srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.8,12940.0,149.171.126.9,11622.0,tcp,FIN,0.742729,4208,3080,31,29,7,7,-,43709.07813,32076.30273,28,30,255,255,1536928973,1712029541,150,103,0,0,1590.107941,41.131254,1421928183,1421928184,27.493259,25.593621,0.000639,0.000511,0.000128,0,0,0.0,0.0,0.0,5,5,2,2,1,1,2,Benign,0
59.166.0.5,1219.0,149.171.126.5,21.0,tcp,FIN,0.844683,2934,3742,31,29,11,15,ftp,27257.5625,34787.01563,52,54,255,255,4209821332,4210821206,56,69,0,0,1417.560198,52.775367,1424240292,1424240293,16.556079,15.926,0.000747,0.000602,0.000145,0,0,,1.0,1.0,1,1,6,6,1,1,3,Benign,0
59.166.0.1,40637.0,149.171.126.2,35398.0,tcp,FIN,0.049949,3302,37798,31,29,7,21,-,519089.4688,5945904.5,54,56,255,255,3434751662,1285457557,61,675,0,0,62.984534,61.955562,1424230427,1424230427,0.972961,0.897491,0.000727,0.000578,0.000149,0,0,,,,3,2,1,1,1,1,1,Benign,0
59.166.0.0,9272.0,149.171.126.5,45635.0,tcp,FIN,0.385028,4616,3080,31,29,7,7,-,92502.35938,61876.01953,28,30,255,255,765402742,2951764262,165,103,0,0,770.057167,19.306541,1421929488,1421929488,14.247555,13.256482,0.00074,0.000584,0.000156,0,0,0.0,0.0,0.0,9,17,7,7,1,1,4,Benign,0
59.166.0.9,14774.0,149.171.126.6,53.0,udp,CON,0.001101,146,178,31,29,0,0,dns,530426.875,646684.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424241841,1424241841,0.009,0.005,0.0,0.0,0.0,0,0,,,,4,2,1,2,1,1,1,Benign,0
59.166.0.6,12842.0,149.171.126.1,80.0,tcp,FIN,1.159984,1684,10168,31,29,3,5,-,10786.35547,66235.39844,14,18,255,255,4083297336,1944952195,120,565,2,192,8832.954524,7735.106018,1421944991,1421944993,89.202387,68.202706,0.000706,0.000534,0.000172,0,0,4.0,0.0,0.0,6,8,10,6,6,6,6,Benign,0
59.166.0.2,47287.0,149.171.126.2,22884.0,tcp,FIN,0.031949,3390,42510,31,29,7,22,-,833828.9375,10461173.0,56,58,255,255,1343420354,3493334283,61,733,0,0,32.886658,32.15371,1424243723,1424243723,0.586037,0.549439,0.000748,0.000622,0.000126,0,0,,,,6,13,3,4,1,1,1,Benign,0
59.166.0.7,50664.0,149.171.126.3,21.0,tcp,FIN,0.030626,2934,3742,31,29,11,15,ftp,751779.5,959446.1875,52,54,255,255,3306288052,3307190691,56,69,0,0,49.103988,1.288209,1424232227,1424232227,0.594588,0.56783,0.00066,0.000528,0.000132,0,0,,1.0,1.0,1,1,10,9,1,1,5,Benign,0
59.166.0.4,9282.0,149.171.126.9,45976.0,tcp,FIN,0.02223,3614,45044,31,29,7,24,-,1278992.375,15948898.0,60,62,255,255,3427014403,3427349825,60,727,0,0,19.98983,19.291229,1421956025,1421956025,0.371356,0.353984,0.000752,0.000627,0.000125,0,0,0.0,0.0,0.0,10,14,4,4,1,1,4,Benign,0
59.166.0.3,50594.0,149.171.126.9,26475.0,tcp,FIN,0.018976,2646,26176,31,29,7,15,-,1088954.5,10784992.0,42,44,255,255,2046321368,2046630630,63,595,0,0,26.848757,25.424172,1424250926,1424250926,0.46645,0.43769,0.000717,0.000584,0.000133,0,0,,,,6,8,3,6,1,1,2,Benign,0
149.171.126.18,1043.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424230503,1424230503,0.002,0.0,0.0,0.0,0.0,0,0,,,,57,57,56,56,56,36,57,Benign,0
59.166.0.3,27423.0,149.171.126.6,60882.0,udp,CON,0.037066,528,304,31,29,0,0,-,85469.15625,49209.51563,4,4,0,0,0,0,132,76,0,0,9.891953,11.297209,1421964312,1421964312,6.998667,7.990333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,11,5,5,1,1,3,Benign,0
59.166.0.2,7367.0,149.171.126.0,3821.0,tcp,FIN,0.016664,2662,23268,31,29,7,14,-,1247719.625,10904465.0,42,42,255,255,1936527364,1936832738,63,554,0,0,23.226885,0.558076,1421965307,1421965307,0.39839,0.392854,0.000681,0.000546,0.000135,0,0,0.0,0.0,0.0,4,5,1,2,1,1,1,Benign,0
59.166.0.9,11790.0,149.171.126.0,6805.0,udp,CON,0.001766,520,304,31,29,0,0,-,1766704.5,1032842.625,4,4,0,0,0,0,130,76,0,0,0.621546,0.324093,1421936212,1421936212,0.444,0.235667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,9,4,5,1,1,3,Benign,0
59.166.0.0,54998.0,149.171.126.5,111.0,udp,CON,0.004994,568,320,31,29,0,0,-,682418.9375,384461.375,4,4,0,0,0,0,142,80,0,0,1.834473,1.684803,1421932196,1421932196,1.304667,1.196333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1,1,1,1,1,1,Benign,0
59.166.0.7,43905.0,149.171.126.1,25.0,tcp,FIN,0.49073,37262,3276,31,29,18,8,smtp,595781.8125,52085.66797,52,40,255,255,3844411734,3845515563,717,82,0,0,886.940971,29.764848,1421946330,1421946330,9.613941,12.56959,0.00065,0.000509,0.000141,0,0,0.0,0.0,0.0,2,1,2,6,1,1,1,Benign,0
59.166.0.1,20676.0,149.171.126.0,1036.0,tcp,FIN,1.154052,4392,3080,31,29,7,7,-,29364.36133,20643.7832,28,30,255,255,1907280686,39057982,157,103,0,0,2564.463492,68.216609,1421945225,1421945226,42.72911,41.197535,0.000635,0.000512,0.000123,0,0,0.0,0.0,0.0,13,11,1,10,1,1,1,Benign,0
59.166.0.4,52677.0,149.171.126.6,53.0,udp,CON,0.001049,130,162,31,29,0,0,dns,495710.2188,617731.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421952184,1421952184,0.01,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,5,3,3,1,1,1,Benign,0
59.166.0.8,29508.0,149.171.126.9,6881.0,tcp,FIN,0.092307,1540,1644,31,29,4,4,-,125147.6016,134594.3438,16,18,255,255,3417107989,1280977832,96,91,0,0,451.497402,9.780913,1421949106,1421949107,6.132067,5.401294,0.000612,0.00048,0.000132,0,0,0.0,0.0,0.0,15,9,5,3,3,1,3,Benign,0
59.166.0.7,33625.0,149.171.126.4,62131.0,tcp,FIN,0.047973,3302,34836,31,29,7,21,-,540470.6875,5705543.0,54,56,255,255,300971691,2447241250,61,622,0,0,62.747621,59.949011,1424254130,1424254130,0.916481,0.861964,0.00069,0.000556,0.000134,0,0,,,,3,3,2,2,1,1,1,Benign,0
59.166.0.8,52319.0,149.171.126.4,27762.0,tcp,FIN,0.026912,3926,54462,31,29,7,27,-,1149524.375,15951843.0,66,68,255,255,1117514262,3263211214,59,801,0,0,21.786675,21.450212,1421966616,1421966616,0.409077,0.398242,0.000783,0.000618,0.000165,0,0,0.0,0.0,0.0,10,3,3,6,1,1,1,Benign,0
59.166.0.7,39877.0,149.171.126.9,53.0,udp,CON,0.001122,146,178,31,29,0,0,dns,520499.0938,634581.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424226950,1424226950,0.008,0.007,0.0,0.0,0.0,0,0,,,,2,5,5,1,1,1,1,Benign,0
59.166.0.5,53802.0,149.171.126.5,53.0,udp,CON,0.001173,146,178,31,29,0,0,dns,497868.7188,606990.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421944338,1421944338,0.011,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,3,2,4,1,1,1,Benign,0
59.166.0.2,10092.0,149.171.126.0,44419.0,tcp,FIN,0.38499,4616,3080,31,29,7,7,-,92511.49219,61882.125,28,30,255,255,3852280233,1710057534,165,103,0,0,772.288345,19.390203,1424224783,1424224783,14.247185,13.258896,0.000615,0.000478,0.000137,0,0,,,,11,6,8,5,1,1,4,Benign,0
59.166.0.9,17255.0,149.171.126.0,16026.0,tcp,FIN,0.004717,3936,2456,31,29,7,7,-,6305703.0,3934704.5,18,18,255,255,638664199,2791926759,219,136,0,0,12.671344,0.317284,1421929108,1421929108,0.259235,0.249,0.000619,0.000481,0.000138,0,0,0.0,0.0,0.0,5,7,6,4,1,1,3,Benign,0
59.166.0.3,20373.0,149.171.126.4,18434.0,tcp,FIN,0.012892,2750,26060,31,29,7,15,-,1668011.125,15803909.0,44,44,255,255,958941444,3117832959,63,592,0,0,17.70672,16.887105,1424223590,1424223590,0.291744,0.287581,0.000646,0.000523,0.000123,0,0,,,,2,2,2,3,1,1,1,Benign,0
149.171.126.18,47439.0,175.45.176.3,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233104,1424233104,0.007,0.0,0.0,0.0,0.0,0,0,,,,21,21,18,18,18,18,21,Benign,0
59.166.0.9,33619.0,149.171.126.3,31677.0,tcp,FIN,0.002909,320,1816,31,29,1,2,ftp-data,734272.9375,4369886.5,6,8,255,255,1157660120,3306867286,53,227,0,0,28.544132,0.547473,1424229875,1424229875,0.519,0.337143,0.00068,0.000545,0.000135,0,0,,,,3,3,4,5,1,1,4,Benign,0
59.166.0.4,20728.0,149.171.126.1,80.0,tcp,FIN,1.005513,1580,10168,31,29,3,5,http,11528.44434,76410.75,12,18,255,255,1749240477,3899970910,132,565,1,3924,9529.451067,7674.10126,1421964258,1421964259,91.378544,59.115,0.000704,0.000553,0.000151,0,0,1.0,0.0,0.0,1,1,3,3,1,1,1,Benign,0
59.166.0.2,61831.0,149.171.126.8,53.0,udp,CON,0.001114,146,178,31,29,0,0,dns,524237.0,639138.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424259648,1424259648,0.009,0.009,0.0,0.0,0.0,0,0,,,,4,1,1,1,1,1,1,Benign,0
175.45.176.1,47439.0,149.171.126.14,53.0,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252349,1424252349,0.01,0.0,0.0,0.0,0.0,0,2,,,,19,19,18,18,18,18,19,Generic,1
59.166.0.8,8340.0,149.171.126.6,8884.0,tcp,FIN,0.050031,3598,48710,31,29,7,24,-,565889.1875,7663249.0,60,62,255,255,751080359,751383077,60,786,0,0,55.817955,54.316449,1421929638,1421929638,0.842559,0.810164,0.000749,0.0006,0.000149,0,0,0.0,0.0,0.0,3,6,6,2,1,1,1,Benign,0
59.166.0.7,32927.0,149.171.126.9,21.0,tcp,FIN,1.293794,2934,3742,31,29,11,15,ftp,17795.72266,22711.49805,52,54,255,255,3586587354,3712975281,56,69,0,0,1759.043919,58.407422,1421944987,1421944989,25.362157,24.40198,0.000707,0.000485,0.000222,0,0,0.0,1.0,4.0,8,8,10,17,8,8,8,Benign,0
59.166.0.7,53773.0,149.171.126.9,53.0,udp,CON,0.001042,130,162,31,29,0,0,dns,499040.3125,621881.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421970613,1421970613,0.001,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,2,2,1,1,1,Benign,0
59.166.0.5,16693.0,149.171.126.4,12660.0,tcp,FIN,0.007875,2230,13358,31,29,7,11,-,2199365.0,13193143.0,34,36,255,255,2097787968,4247686617,66,371,0,0,13.723272,12.426899,1424240303,1424240303,0.2355,0.207771,0.000711,0.000594,0.000117,0,0,,,,2,4,4,5,1,1,1,Benign,0
59.166.0.2,30897.0,149.171.126.6,25.0,tcp,FIN,0.474385,37644,3380,31,29,18,8,smtp,622633.5,55651.0,52,42,255,255,69694130,70741303,724,80,0,0,766.905392,25.847512,1421963260,1421963261,9.294137,11.557146,0.000671,0.000538,0.000133,0,0,0.0,0.0,0.0,1,1,6,4,1,1,1,Benign,0
59.166.0.7,29185.0,149.171.126.6,111.0,udp,CON,0.0045,568,312,31,29,0,0,-,757333.375,416000.0313,4,4,0,0,0,0,142,78,0,0,1.676316,1.381687,1424242059,1424242059,1.192333,0.979,0.0,0.0,0.0,0,0,,,,8,6,2,1,1,1,2,Benign,0
59.166.0.7,32221.0,149.171.126.4,5190.0,tcp,FIN,0.004181,1064,2260,31,29,4,4,-,1867495.875,3964601.75,12,12,255,255,2312761840,2313036174,89,188,0,0,17.620979,0.411525,1424234738,1424234738,0.349455,0.329818,0.00068,0.000544,0.000136,0,0,,,,5,3,2,1,1,1,1,Benign,0
59.166.0.3,39561.0,149.171.126.9,8451.0,tcp,FIN,0.004966,3944,2456,31,29,7,7,-,6000805.5,3737414.25,18,18,255,255,1728684241,1732095162,219,136,0,0,12.858579,0.33708,1421934586,1421934586,0.263118,0.261882,0.00061,0.000509,0.000101,0,0,0.0,0.0,0.0,11,9,3,4,1,1,3,Benign,0
59.166.0.8,34980.0,149.171.126.2,5190.0,tcp,FIN,0.006235,1920,4312,31,29,6,6,-,2351884.5,5302967.0,22,24,255,255,3576277033,1427018582,87,180,0,0,17.155387,13.837555,1421937983,1421937983,0.279619,0.244,0.000777,0.000611,0.000166,0,0,0.0,0.0,0.0,7,12,5,5,1,1,1,Benign,0
149.171.126.10,47439.0,175.45.176.0,53.0,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259073,1424259073,0.008,0.0,0.0,0.0,0.0,0,0,,,,50,50,50,50,50,34,50,Benign,0
59.166.0.2,34418.0,149.171.126.1,38449.0,tcp,FIN,0.014909,2646,25418,31,29,7,15,-,1386008.5,13329398.0,42,44,255,255,3133973674,988972450,63,578,0,0,20.687481,19.690897,1421945509,1421945509,0.35522,0.329628,0.000867,0.000725,0.000142,0,0,0.0,0.0,0.0,12,4,4,13,2,2,2,Benign,0
59.166.0.5,27080.0,149.171.126.8,3415.0,tcp,FIN,0.558502,8928,320,31,29,4,1,ftp-data,118760.5391,3824.516113,14,6,255,255,2234967113,3195026322,638,53,0,0,3674.91902,151.647281,1424244152,1424244153,42.961694,111.582,0.000584,0.000459,0.000125,0,0,,,,3,3,3,5,1,1,5,Benign,0
149.171.126.18,1043.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232477,1424232477,0.002,0.0,0.0,0.0,0.0,0,0,,,,34,34,24,24,24,24,34,Benign,0
149.171.126.14,1043.0,175.45.176.1,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254843,1424254843,0.007,0.0,0.0,0.0,0.0,0,0,,,,34,34,15,15,15,15,34,Benign,0
59.166.0.5,61910.0,149.171.126.1,111.0,udp,CON,0.233324,568,304,31,29,0,0,-,14606.29785,7817.455566,4,4,0,0,0,0,142,76,0,0,102.762648,33.911191,1421963366,1421963366,72.672664,23.981334,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16,10,4,5,1,1,3,Benign,0
59.166.0.5,10004.0,149.171.126.2,11597.0,tcp,FIN,0.018704,2958,32586,31,29,7,18,-,1239093.125,13659110.0,48,50,255,255,2773719902,2774144436,62,652,0,0,22.260155,21.712369,1424237684,1424237684,0.391383,0.370265,0.000669,0.000552,0.000117,0,0,,,,2,1,1,2,1,1,1,Benign,0
149.171.126.18,1043.0,175.45.176.3,53.0,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232197,1424232197,0.009,0.0,0.0,0.0,0.0,0,0,,,,23,23,6,6,6,3,23,Benign,0
59.166.0.0,38325.0,149.171.126.1,44534.0,tcp,FIN,0.103839,3806,50996,31,29,7,26,-,288677.6563,3869374.5,64,66,255,255,748921794,2960638845,59,773,0,0,91.108478,90.227852,1421957073,1421957073,1.643175,1.589938,0.000783,0.000486,0.000297,0,0,0.0,0.0,0.0,2,6,2,2,1,1,1,Benign,0
59.166.0.9,32244.0,149.171.126.4,51652.0,tcp,FIN,0.01404,2334,16734,31,29,7,12,-,1293447.25,9284331.0,36,38,255,255,3480088673,1330817678,65,440,0,0,25.986632,26.705166,1424233236,1424233236,0.387457,0.362946,0.000745,0.000602,0.000143,0,0,,,,6,6,1,9,1,1,1,Benign,0
59.166.0.5,45252.0,149.171.126.4,111.0,udp,CON,0.00475,568,304,31,29,0,0,-,717473.6875,384000.0,4,4,0,0,0,0,142,76,0,0,1.766354,1.543379,1424239013,1424239013,1.255,1.096333,0.0,0.0,0.0,0,0,,,,3,4,3,1,1,1,1,Benign,0
149.171.126.10,47439.0,175.45.176.0,53.0,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424258934,1424258934,0.003,0.0,0.0,0.0,0.0,0,0,,,,28,28,19,19,19,19,28,Benign,0
59.166.0.9,10099.0,149.171.126.8,80.0,tcp,FIN,1.004848,1580,10168,31,29,3,5,http,11536.07324,76461.3125,12,18,255,255,3822788919,3828025187,132,565,1,3924,9524.955784,7676.161276,1421952364,1421952365,91.318183,59.079528,0.000625,0.000492,0.000133,0,0,1.0,0.0,0.0,1,2,2,6,1,1,1,Benign,0
59.166.0.1,25373.0,149.171.126.3,111.0,udp,CON,0.004665,568,304,31,29,0,0,-,730546.625,390996.7813,4,4,0,0,0,0,142,76,0,0,1.746791,1.48516,1421935421,1421935421,1.240667,1.058667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,6,6,5,1,1,3,Benign,0
175.45.176.3,1043.0,149.171.126.18,53.0,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232331,1424232331,0.008,0.0,0.0,0.0,0.0,0,2,,,,18,18,16,16,16,16,18,Generic,1
59.166.0.7,27585.0,149.171.126.6,60996.0,tcp,FIN,0.026107,3614,45044,31,29,7,24,-,1089056.625,13580419.0,60,62,255,255,2488819510,343749533,60,727,0,0,25.662753,24.579058,1424248103,1424248103,0.43722,0.41759,0.000758,0.000624,0.000134,0,0,,,,4,5,3,3,1,1,1,Benign,0
59.166.0.5,44404.0,149.171.126.7,45107.0,tcp,FIN,0.006061,4656,2456,31,29,7,7,-,5804983.0,3062201.0,18,18,255,255,510139392,2663024270,259,136,0,0,16.998963,0.434318,1424258325,1424258325,0.337412,0.325647,0.000648,0.000521,0.000127,0,0,,,,8,4,3,6,1,1,3,Benign,0
59.166.0.1,58234.0,149.171.126.4,80.0,tcp,FIN,1.033858,1580,10168,31,29,3,5,http,11212.37207,74315.82031,12,18,255,255,3460557186,1372605869,132,565,1,3924,9527.625614,7678.187722,1421949686,1421949687,93.955634,60.785174,0.000635,0.000506,0.000129,0,0,1.0,0.0,0.0,2,2,3,2,1,1,1,Benign,0
175.45.176.2,61123.0,149.171.126.16,21.0,tcp,FIN,4.571468,1276,1864,62,252,7,9,ftp,2140.231689,3146.4729,24,28,255,255,2124741980,2858099173,53,67,0,0,11500.8662,11277.35311,1424245921,1424245925,198.759481,167.413229,0.098746,0.050654,0.048092,0,1,,1.0,1.0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,47439.0,149.171.126.15,53.0,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244407,1424244407,0.009,0.0,0.0,0.0,0.0,0,2,,,,27,27,27,28,27,13,27,Generic,1
149.171.126.15,1043.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245527,1424245527,0.002,0.0,0.0,0.0,0.0,0,0,,,,37,37,20,20,20,20,37,Benign,0
59.166.0.9,46641.0,149.171.126.2,30441.0,tcp,FIN,0.018909,2766,28892,31,29,7,16,-,1144005.5,11957904.0,44,46,255,255,3646291463,1501224003,63,628,0,0,25.935024,25.575615,1424234418,1424234418,0.43207,0.426279,0.000684,0.000571,0.000113,0,0,,,,3,5,4,4,1,1,1,Benign,0
59.166.0.4,29380.0,149.171.126.1,53.0,udp,CON,0.001034,146,178,31,29,0,0,dns,564796.9375,688588.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424236372,1424236372,0.007,0.007,0.0,0.0,0.0,0,0,,,,3,1,1,2,2,1,5,Benign,0
59.166.0.9,56177.0,149.171.126.9,14014.0,tcp,FIN,0.031056,3302,37162,31,29,7,21,-,834878.9375,9402112.0,54,56,255,255,2276643802,127405452,61,664,0,0,34.809534,36.609189,1421939702,1421939702,0.579604,0.553073,0.000764,0.000627,0.000137,0,0,0.0,0.0,0.0,6,12,6,2,1,1,2,Benign,0
59.166.0.9,25056.0,149.171.126.9,25.0,tcp,FIN,0.02131,37232,3276,31,29,18,8,-,13708494.0,1199436.875,52,40,255,255,268589954,269661845,716,82,0,0,23.086117,1.065494,1421945508,1421945508,0.41932,0.53182,0.000676,0.000565,0.000111,0,0,0.0,0.0,0.0,11,9,7,7,4,4,4,Benign,0
149.171.126.18,47439.0,175.45.176.3,53.0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232072,1424232072,0.004,0.0,0.0,0.0,0.0,0,0,,,,36,36,24,24,24,24,36,Benign,0
59.166.0.2,34772.0,149.171.126.5,41022.0,tcp,FIN,0.016967,2646,23636,31,29,7,15,-,1217893.5,10891259.0,42,44,255,255,2074619507,2074966465,63,537,0,0,23.246503,22.193129,1421961606,1421961606,0.404683,0.379442,0.000789,0.00064,0.000149,0,0,0.0,0.0,0.0,10,2,1,7,1,1,1,Benign,0
149.171.126.1,6148.0,59.166.0.4,45247.0,tcp,CON,0.001752,1356,704,30,31,2,2,-,5310502.5,2410959.0,7,4,255,255,731933696,2874153014,194,176,0,0,13.890131,0.192097,1421958680,1421958680,0.292,0.139333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,3,3,1,1,1,1,Benign,0
59.166.0.5,28713.0,149.171.126.8,6881.0,tcp,FIN,0.018929,1540,1644,31,29,4,4,-,610280.5625,656347.4375,16,18,255,255,199879349,203978230,96,91,0,0,75.066855,2.304418,1421958922,1421958922,1.240467,1.085647,0.000589,0.000468,0.000121,0,0,0.0,0.0,0.0,14,12,7,12,5,1,6,Benign,0
175.45.176.2,0.0,149.171.126.17,0.0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258845,1424258845,0.004,0.0,0.0,0.0,0.0,0,2,,,,4,4,2,2,2,2,4,DoS,1
149.171.126.18,1043.0,175.45.176.1,53.0,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424239036,1424239036,0.005,0.0,0.0,0.0,0.0,0,0,,,,31,31,27,27,27,14,31,Benign,0
59.166.0.7,13719.0,149.171.126.8,111.0,udp,CON,0.004774,568,312,31,29,0,0,-,713866.75,392124.0,4,4,0,0,0,0,142,78,0,0,1.746084,1.518865,1421945471,1421945471,1.241667,1.081,0.0,0.0,0.0,0,0,0.0,0.0,0.0,21,19,21,19,2,2,7,Benign,0
175.45.176.0,47439.0,149.171.126.12,53.0,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424226039,1424226039,0.001,0.0,0.0,0.0,0.0,0,2,,,,10,10,10,9,9,9,10,Generic,1
59.166.0.6,20917.0,149.171.126.7,111.0,udp,CON,0.009343,568,312,31,29,0,0,-,364765.0625,200363.9063,4,4,0,0,0,0,142,78,0,0,3.872352,1.842721,1424244054,1424244054,2.740667,1.306,0.0,0.0,0.0,0,0,,,,6,4,3,3,1,1,3,Benign,0
59.166.0.9,29279.0,149.171.126.4,55021.0,tcp,FIN,0.023803,3614,49036,31,29,7,24,-,1194471.375,16215099.0,60,62,255,255,2302995390,163935210,60,791,0,0,21.840711,21.407115,1424235335,1424235335,0.405069,0.3884,0.000627,0.000496,0.000131,0,0,,,,5,3,1,2,1,1,1,Benign,0
59.166.0.5,11938.0,149.171.126.3,53.0,udp,CON,0.001062,130,162,31,29,0,0,dns,489642.1563,610169.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424237576,1424237576,0.01,0.007,0.0,0.0,0.0,0,0,,,,1,1,1,2,1,1,1,Benign,0
175.45.176.3,47439.0,149.171.126.15,53.0,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244919,1424244919,0.003,0.0,0.0,0.0,0.0,0,2,,,,23,23,17,17,17,17,23,Generic,1
10.40.182.1,0.0,224.0.0.5,0.0,ospf,REQ,0.0,384,0,1,0,0,0,-,51.195515,0.0,6,0,0,0,0,0,64,0,0,0,0.0,0.0,1421968401,1421968451,10000.879,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,4,2,2,4,2,Benign,0
59.166.0.4,51497.0,149.171.126.1,25683.0,tcp,FIN,0.223314,424,8824,31,29,1,4,ftp-data,13290.70313,289780.3125,8,12,255,255,858353610,1559173671,53,735,0,0,2158.876333,1717.500335,1421971724,1421971724,31.856285,20.246182,0.000753,0.000601,0.000152,0,0,0.0,0.0,0.0,3,3,5,5,1,1,4,Benign,0
59.166.0.7,49997.0,149.171.126.6,80.0,tcp,FIN,1.013505,1684,10168,31,29,3,5,http,12345.27734,75808.21094,14,18,255,255,2725415091,577036288,120,565,0,0,8786.309753,7698.191572,1424242061,1424242062,77.933002,59.562824,0.001099,0.000933,0.000166,0,0,,,,1,1,3,1,1,1,3,Benign,0
59.166.0.4,53448.0,149.171.126.2,53.0,udp,CON,0.001064,130,162,31,29,0,0,dns,488721.8125,609022.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424235782,1424235782,0.008,0.007,0.0,0.0,0.0,0,0,,,,1,2,4,4,1,1,1,Benign,0
59.166.0.3,9657.0,149.171.126.4,53.0,udp,CON,0.001029,146,178,31,29,0,0,dns,567541.3125,691933.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421931591,1421931591,0.01,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,2,2,2,1,2,Benign,0
59.166.0.3,29233.0,149.171.126.6,6881.0,tcp,FIN,0.018685,1540,1644,31,29,4,4,-,618249.9375,664918.375,16,18,255,255,2859035840,2864228912,96,91,0,0,74.418268,2.118964,1421928185,1421928185,1.222933,1.071647,0.000589,0.000463,0.000126,0,0,0.0,0.0,0.0,16,11,7,8,6,1,6,Benign,0
59.166.0.6,15860.0,149.171.126.8,12980.0,tcp,FIN,0.111888,3926,55074,31,29,7,27,-,276490.7813,3879951.5,66,68,255,255,2715103350,569974562,59,810,0,0,96.089082,94.189363,1424230873,1424230873,1.716646,1.658806,0.000877,0.000725,0.000152,0,0,,,,8,5,5,4,1,1,2,Benign,0
